timestamp_ms,open,high,low,close,volume
1772337600000,1714.45,1719.73,1685,1700.76,2172.99462549
1772352000000,1700.65,1702.48,1670.25,1680.43,1979.24102735
1772366400000,1680.22,1718.6,1667.93,1688.96,2746.40134382
1772380800000,1689.6,1702.77,1651.13,1657.4,3859.57765686
1772395200000,1657.44,1675.86,1618.85,1649.9,4553.36719017
1772409600000,1649.68,1688.21,1646.36,1673.55,1970.47400812
1772424000000,1673.02,1685.59,1642.49,1656.82,1994.76976947
1772438400000,1656.46,1675.32,1637.98,1660.36,2592.30830308
1772452800000,1659.95,1766.78,1641.37,1751.98,5110.51694308
1772467200000,1752.7,1788.21,1723.8,1745.05,4487.75964013
1772481600000,1744.52,1760.51,1731.14,1734.03,2636.06399852
1772496000000,1734.78,1745.79,1709.34,1717.98,1392.64963673
1772510400000,1718.83,1729.37,1703.25,1714.18,1428.0207791
1772524800000,1713.54,1718.39,1669.96,1691,3872.27655436
1772539200000,1691.55,1715.38,1666.12,1701.98,5265.36588179
1772553600000,1702,1736.82,1690.97,1710.76,3865.47161027
1772568000000,1710.77,1723.29,1687.56,1707.91,1566.63894494
1772582400000,1707.72,1724.79,1677.07,1688.76,1802.21557505
1772596800000,1690.61,1729.21,1681.83,1728.21,1675.04069494
1772611200000,1728.7,1799.42,1724.2,1766.83,5488.29019388
1772625600000,1766.51,1856.71,1751.41,1847.83,6752.99539811
1772640000000,1848.46,1892.32,1831.6,1872.8,4583.95536124
1772654400000,1872.45,1874.67,1819.3,1829,1946.90743617
1772668800000,1828.52,1840.88,1813.3,1826.04,1208.86943406
1772683200000,1826.21,1847.35,1805.62,1815.23,1871.40304254
1772697600000,1815.3,1865,1807.2,1842.8,2592.06838796
1772712000000,1842.75,1846.58,1786.36,1803,3977.68565329
1772726400000,1803.2,1808.69,1775.22,1793.3,3981.38599497
1772740800000,1793.53,1809.71,1782.93,1787.02,1529.26858514
1772755200000,1786.9,1802.75,1777,1794.63,835.24479009
1772769600000,1793.56,1798,1773.76,1794.42,925.67819208
1772784000000,1794.46,1795,1768.05,1775.02,1551.56875204
1772798400000,1774.07,1780.44,1700.03,1709.94,6330.6181498
1772812800000,1709.61,1716.92,1687.11,1711.12,4114.14501359
1772827200000,1711.18,1714.8,1698.3,1704.96,1453.05555317
1772841600000,1705.42,1720,1699.95,1706.77,744.08661345
1772856000000,1706,1709.44,1692.22,1708.35,554.25533973
1772870400000,1708,1718.7,1702.69,1714.55,632.66055986
1772884800000,1714.84,1716.25,1699.39,1708.42,546.99012744
1772899200000,1708.29,1709.79,1678.88,1686,859.33006054
1772913600000,1686.56,1702.44,1686.18,1699.11,583.40285825
1772928000000,1699.91,1705.32,1669.83,1680,699.273739
1772942400000,1680.07,1691.26,1665,1688.2,619.52581718
1772956800000,1687.55,1707.58,1679,1683.86,1284.35845267
1772971200000,1683.87,1686.71,1662,1677.88,1513.44086676
1772985600000,1677.6,1703,1666.33,1698.66,3372.86569413
1773000000000,1698.76,1705.08,1660.12,1682.53,3439.31971404
